corridor_encoded,event_cause_encoded,vehicle_type_encoded,police_station_encoded,zone_encoded,hour_of_day,day_of_week,month,is_peak_hour,is_weekend,is_night,hour_sin,hour_cos,is_high_priority_corridor,is_non_corridor,has_vehicle_type,has_zone,station_load,y_closure,y_priority,y_duration,id,corridor,event_cause,priority,cause_corridor_key,cause_priority_key,cause_station_key,police_station,zone,is_stale_active
11,16,0,41,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,1,0,0,127,0,0,,FKID003906,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_R.T. Nagar,R.T. Nagar,__MISSING__,0
13,16,0,35,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,120,0,1,,FKID003907,ORR East 2,water_logging,High,water_logging_ORR East 2,water_logging_High,water_logging_Mahadevapura,Mahadevapura,__MISSING__,0
16,16,0,6,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,297,0,1,,FKID003908,ORR West 1,water_logging,High,water_logging_ORR West 1,water_logging_High,water_logging_Byatarayanapura,Byatarayanapura,__MISSING__,0
11,16,0,41,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,1,0,0,127,0,0,,FKID003909,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_R.T. Nagar,R.T. Nagar,__MISSING__,0
15,16,0,23,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,197,0,1,106.64748336666666,FKID003910,ORR North 2,water_logging,High,water_logging_ORR North 2,water_logging_High,water_logging_Jalahalli,Jalahalli,__MISSING__,0
11,7,0,20,1,20,4,12,1,0,0,-0.8660254037844386,0.5000000000000001,0,1,0,1,185,0,0,,FKID003911,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_High ground,High ground,Central Zone 2,0
10,16,0,7,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,192,1,1,34.89283663333333,FKID003912,Mysore Road,water_logging,High,water_logging_Mysore Road,water_logging_High,water_logging_Chamarajpet,Chamarajpet,__MISSING__,0
11,16,0,4,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,1,0,0,47,0,0,,FKID003913,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_Basavanagudi,Basavanagudi,__MISSING__,0
11,16,0,20,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,1,0,0,185,0,0,948.7411337666668,FKID003914,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_High ground,High ground,__MISSING__,0
10,16,0,48,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,37,0,1,,FKID003915,Mysore Road,water_logging,High,water_logging_Mysore Road,water_logging_High,water_logging_V.V.Puram (C.Pet),V.V.Puram (C.Pet),__MISSING__,0
10,16,0,6,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,297,0,1,,FKID003916,Mysore Road,water_logging,High,water_logging_Mysore Road,water_logging_High,water_logging_Byatarayanapura,Byatarayanapura,__MISSING__,0
11,16,0,20,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,1,0,0,185,0,0,63.20659305,FKID003917,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_High ground,High ground,__MISSING__,0
10,16,0,7,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,192,1,1,214.5883546833333,FKID003918,Mysore Road,water_logging,High,water_logging_Mysore Road,water_logging_High,water_logging_Chamarajpet,Chamarajpet,__MISSING__,0
21,16,0,6,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,297,0,1,,FKID003919,West of Chord Road,water_logging,High,water_logging_West of Chord Road,water_logging_High,water_logging_Byatarayanapura,Byatarayanapura,__MISSING__,0
11,13,0,29,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,1,0,0,89,1,0,,FKID003920,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_K.S. Layout,K.S. Layout,__MISSING__,0
11,16,0,7,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,1,0,0,192,0,0,,FKID003921,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_Chamarajpet,Chamarajpet,__MISSING__,0
1,16,0,24,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,0,0,0,178,0,1,,FKID003922,Bannerghata Road,water_logging,High,water_logging_Bannerghata Road,water_logging_High,water_logging_Jayanagara,Jayanagara,__MISSING__,0
11,16,0,44,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,1,0,0,123,0,0,,FKID003923,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_Sheshadripuram,Sheshadripuram,__MISSING__,0
2,16,0,20,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,185,0,1,160.49394478333335,FKID003924,Bellary Road 1,water_logging,High,water_logging_Bellary Road 1,water_logging_High,water_logging_High ground,High ground,__MISSING__,0
10,16,0,7,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,192,0,1,2454.942666616667,FKID003925,Mysore Road,water_logging,High,water_logging_Mysore Road,water_logging_High,water_logging_Chamarajpet,Chamarajpet,__MISSING__,0
11,13,0,3,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,1,0,0,245,0,0,,FKID003926,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_Banaswadi,Banaswadi,__MISSING__,0
10,16,0,17,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,297,1,1,1.20292415,FKID003927,Mysore Road,water_logging,High,water_logging_Mysore Road,water_logging_High,water_logging_Halasuru Gate,Halasuru Gate,__MISSING__,0
10,16,0,17,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,297,1,1,102.53868266666667,FKID003928,Mysore Road,water_logging,High,water_logging_Mysore Road,water_logging_High,water_logging_Halasuru Gate,Halasuru Gate,__MISSING__,0
14,16,0,3,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,245,0,1,,FKID003929,ORR North 1,water_logging,High,water_logging_ORR North 1,water_logging_High,water_logging_Banaswadi,Banaswadi,__MISSING__,0
1,16,0,22,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,0,0,0,124,0,1,,FKID003930,Bannerghata Road,water_logging,High,water_logging_Bannerghata Road,water_logging_High,water_logging_J.P. Nagar,J.P. Nagar,__MISSING__,0
18,16,0,11,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,212,0,1,65.57669031666667,FKID003931,Old Madras Road,water_logging,High,water_logging_Old Madras Road,water_logging_High,water_logging_Cubbon Park,Cubbon Park,__MISSING__,0
12,16,0,33,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,184,0,1,2.4512035666666665,FKID003932,ORR East 1,water_logging,High,water_logging_ORR East 1,water_logging_High,water_logging_Madiwala,Madiwala,__MISSING__,0
14,16,0,3,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,245,0,1,,FKID003933,ORR North 1,water_logging,High,water_logging_ORR North 1,water_logging_High,water_logging_Banaswadi,Banaswadi,__MISSING__,0
7,16,0,15,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,116,0,1,,FKID003934,Hosur Road,water_logging,High,water_logging_Hosur Road,water_logging_High,water_logging_HSR Layout,HSR Layout,__MISSING__,0
12,16,0,33,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,184,0,1,,FKID003935,ORR East 1,water_logging,High,water_logging_ORR East 1,water_logging_High,water_logging_Madiwala,Madiwala,__MISSING__,0
11,16,0,44,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,1,0,0,123,0,0,1437.0530988,FKID003936,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_Sheshadripuram,Sheshadripuram,__MISSING__,0
14,16,0,3,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,1,0,0,0,245,0,1,46.07936715,FKID003937,ORR North 1,water_logging,High,water_logging_ORR North 1,water_logging_High,water_logging_Banaswadi,Banaswadi,__MISSING__,0
18,16,0,11,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,212,0,1,0.6965376666666666,FKID003938,Old Madras Road,water_logging,High,water_logging_Old Madras Road,water_logging_High,water_logging_Cubbon Park,Cubbon Park,__MISSING__,0
15,16,0,23,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,197,0,1,,FKID003939,ORR North 2,water_logging,High,water_logging_ORR North 2,water_logging_High,water_logging_Jalahalli,Jalahalli,__MISSING__,0
19,16,0,53,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,280,0,1,,FKID003940,Tumkur Road,water_logging,High,water_logging_Tumkur Road,water_logging_High,water_logging_Yeshwanthpura,Yeshwanthpura,__MISSING__,0
11,16,0,28,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,228,0,0,,FKID003941,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_K.R. Pura,K.R. Pura,__MISSING__,0
10,16,0,17,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,297,1,1,32.478422933333334,FKID003942,Mysore Road,water_logging,High,water_logging_Mysore Road,water_logging_High,water_logging_Halasuru Gate,Halasuru Gate,__MISSING__,0
17,16,0,14,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,361,0,1,,FKID003943,Old Airport Road,water_logging,High,water_logging_Old Airport Road,water_logging_High,water_logging_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,13,0,43,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,302,1,0,44.1921915,FKID003944,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_Sadashivanagar,Sadashivanagar,__MISSING__,0
17,16,0,14,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,361,0,1,,FKID003945,Old Airport Road,water_logging,High,water_logging_Old Airport Road,water_logging_High,water_logging_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,6,0,47,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,63,1,0,56.71689196666667,FKID003946,Non-corridor,others,Low,others_Non-corridor,others_Low,others_Upparpet,Upparpet,__MISSING__,0
11,16,0,20,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,185,0,0,130.15376253333335,FKID003947,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_High ground,High ground,__MISSING__,0
19,13,0,53,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,280,0,1,1153.7935038666667,FKID003948,Tumkur Road,tree_fall,High,tree_fall_Tumkur Road,tree_fall_High,tree_fall_Yeshwanthpura,Yeshwanthpura,__MISSING__,0
19,16,0,53,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,280,0,1,1416.37773795,FKID003949,Tumkur Road,water_logging,High,water_logging_Tumkur Road,water_logging_High,water_logging_Yeshwanthpura,Yeshwanthpura,__MISSING__,0
10,16,0,11,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,212,0,1,,FKID003950,Mysore Road,water_logging,High,water_logging_Mysore Road,water_logging_High,water_logging_Cubbon Park,Cubbon Park,__MISSING__,0
10,16,0,6,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,297,0,1,14.584563283333331,FKID003951,Mysore Road,water_logging,High,water_logging_Mysore Road,water_logging_High,water_logging_Byatarayanapura,Byatarayanapura,__MISSING__,0
10,16,0,11,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,212,0,1,,FKID003952,Mysore Road,water_logging,High,water_logging_Mysore Road,water_logging_High,water_logging_Cubbon Park,Cubbon Park,__MISSING__,0
16,16,0,22,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,124,0,1,,FKID003953,ORR West 1,water_logging,High,water_logging_ORR West 1,water_logging_High,water_logging_J.P. Nagar,J.P. Nagar,__MISSING__,0
20,16,0,14,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,361,0,1,,FKID003954,Varthur Road,water_logging,High,water_logging_Varthur Road,water_logging_High,water_logging_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,16,0,4,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,47,0,0,,FKID003955,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_Basavanagudi,Basavanagudi,__MISSING__,0
11,13,0,3,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,245,0,0,,FKID003956,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_Banaswadi,Banaswadi,__MISSING__,0
10,14,2,11,10,5,5,4,0,1,1,0.9659258262890683,0.25881904510252074,1,0,1,0,212,0,1,,FKID003957,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Cubbon Park,Cubbon Park,__MISSING__,0
12,16,0,14,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,361,0,1,,FKID003958,ORR East 1,water_logging,High,water_logging_ORR East 1,water_logging_High,water_logging_HAL Old Airport,HAL Old Airport,__MISSING__,0
20,16,0,50,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,181,0,1,,FKID003959,Varthur Road,water_logging,High,water_logging_Varthur Road,water_logging_High,water_logging_Whitefield,Whitefield,__MISSING__,0
10,16,0,11,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,212,0,1,,FKID003960,Mysore Road,water_logging,High,water_logging_Mysore Road,water_logging_High,water_logging_Cubbon Park,Cubbon Park,__MISSING__,0
11,2,0,46,10,6,5,4,0,1,0,1.0,6.123233995736766e-17,0,1,0,0,50,0,0,,FKID003961,Non-corridor,accident,Low,accident_Non-corridor,accident_Low,accident_Thalagattapura,Thalagattapura,__MISSING__,0
20,16,0,14,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,361,0,1,35.91581583333333,FKID003962,Varthur Road,water_logging,High,water_logging_Varthur Road,water_logging_High,water_logging_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,16,0,50,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,181,0,0,,FKID003963,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_Whitefield,Whitefield,__MISSING__,0
11,6,0,49,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,58,1,0,1403.7603150166665,FKID003964,Non-corridor,others,Low,others_Non-corridor,others_Low,others_Vijayanagara,Vijayanagara,__MISSING__,0
11,13,0,31,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,44,1,0,,FKID003965,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_Kengeri,Kengeri,__MISSING__,0
11,6,0,20,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,185,0,0,,FKID003966,Non-corridor,others,Low,others_Non-corridor,others_Low,others_High ground,High ground,__MISSING__,0
11,13,0,53,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,280,0,0,64.03180449999999,FKID003967,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_Yeshwanthpura,Yeshwanthpura,__MISSING__,0
11,13,0,36,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,80,1,0,77.13955258333334,FKID003968,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_Malleshwaram,Malleshwaram,__MISSING__,0
11,16,0,50,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,181,0,0,,FKID003969,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_Whitefield,Whitefield,__MISSING__,0
11,16,0,50,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,181,0,0,,FKID003970,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_Whitefield,Whitefield,__MISSING__,0
12,7,0,14,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,361,0,1,,FKID003971,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_HAL Old Airport,HAL Old Airport,__MISSING__,0
12,7,0,14,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,361,0,1,,FKID003972,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_HAL Old Airport,HAL Old Airport,__MISSING__,0
12,7,0,14,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,361,0,1,,FKID003973,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_HAL Old Airport,HAL Old Airport,__MISSING__,0
12,7,0,14,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,361,0,1,,FKID003974,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_HAL Old Airport,HAL Old Airport,__MISSING__,0
12,7,0,14,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,361,0,1,,FKID003975,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,7,0,11,10,9,5,4,1,1,0,0.7071067811865476,-0.7071067811865475,0,1,0,0,212,0,0,,FKID003976,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_Cubbon Park,Cubbon Park,__MISSING__,0
19,14,5,53,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,1,0,280,0,1,16.6484411,FKID003977,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,__MISSING__,0
2,7,0,20,10,9,5,4,1,1,0,0.7071067811865476,-0.7071067811865475,1,0,0,0,185,0,1,,FKID003978,Bellary Road 1,pot_holes,High,pot_holes_Bellary Road 1,pot_holes_High,pot_holes_High ground,High ground,__MISSING__,0
11,14,3,13,10,10,5,4,1,1,0,0.49999999999999994,-0.8660254037844387,0,1,1,0,124,0,0,,FKID003979,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Electronic City,Electronic City,__MISSING__,0
12,7,0,14,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,361,0,1,,FKID003980,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_HAL Old Airport,HAL Old Airport,__MISSING__,0
12,7,0,14,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,361,0,1,,FKID003981,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_HAL Old Airport,HAL Old Airport,__MISSING__,0
13,14,3,14,10,18,5,4,1,1,0,-1.0,-1.8369701987210297e-16,1,0,1,0,361,0,1,,FKID003982,ORR East 2,vehicle_breakdown,High,vehicle_breakdown_ORR East 2,vehicle_breakdown_High,vehicle_breakdown_HAL Old Airport,HAL Old Airport,__MISSING__,0
12,7,0,14,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,361,0,1,,FKID003983,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,14,8,17,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,1,0,297,0,0,,FKID003984,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Halasuru Gate,Halasuru Gate,__MISSING__,0
11,14,2,17,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,1,0,297,1,0,,FKID003985,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Halasuru Gate,Halasuru Gate,__MISSING__,0
11,14,7,7,10,7,5,4,0,1,0,0.9659258262890683,-0.25881904510252063,0,1,1,0,192,0,0,,FKID003986,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Chamarajpet,Chamarajpet,__MISSING__,0
12,7,0,14,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,361,0,1,,FKID003987,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,14,8,43,10,18,5,4,1,1,0,-1.0,-1.8369701987210297e-16,0,1,1,0,302,0,0,,FKID003988,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Sadashivanagar,Sadashivanagar,__MISSING__,0
11,14,3,35,10,18,5,4,1,1,0,-1.0,-1.8369701987210297e-16,0,1,1,0,120,0,0,15.931807983333334,FKID003989,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Mahadevapura,Mahadevapura,__MISSING__,0
11,7,0,40,10,19,5,4,1,1,0,-0.9659258262890684,0.2588190451025203,0,1,0,0,74,0,0,,FKID003990,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_Pulikeshinagar(F.Town),Pulikeshinagar(F.Town),__MISSING__,0
12,7,0,14,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,361,0,1,,FKID003991,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,7,0,40,10,19,5,4,1,1,0,-0.9659258262890684,0.2588190451025203,0,1,0,0,74,0,0,,FKID003992,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_Pulikeshinagar(F.Town),Pulikeshinagar(F.Town),__MISSING__,0
11,7,0,40,10,19,5,4,1,1,0,-0.9659258262890684,0.2588190451025203,0,1,0,0,74,0,0,,FKID003993,Non-corridor,pot_holes,Low,pot_holes_Non-corridor,pot_holes_Low,pot_holes_Pulikeshinagar(F.Town),Pulikeshinagar(F.Town),__MISSING__,0
18,14,6,25,10,19,5,4,1,1,0,-0.9659258262890684,0.2588190451025203,1,0,1,0,127,0,1,35.37574233333333,FKID003994,Old Madras Road,vehicle_breakdown,High,vehicle_breakdown_Old Madras Road,vehicle_breakdown_High,vehicle_breakdown_Jeevanbheemanagar,Jeevanbheemanagar,__MISSING__,0
21,7,0,42,10,19,5,4,1,1,0,-0.9659258262890684,0.2588190451025203,1,0,0,0,104,0,1,,FKID003995,West of Chord Road,pot_holes,High,pot_holes_West of Chord Road,pot_holes_High,pot_holes_Rajajinagar,Rajajinagar,__MISSING__,0
18,14,6,16,10,19,5,4,1,1,0,-0.9659258262890684,0.2588190451025203,1,0,1,0,118,0,1,21.099181166666664,FKID003996,Old Madras Road,vehicle_breakdown,High,vehicle_breakdown_Old Madras Road,vehicle_breakdown_High,vehicle_breakdown_Halasur,Halasur,__MISSING__,0
18,13,0,16,10,19,5,4,1,1,0,-0.9659258262890684,0.2588190451025203,1,0,0,0,118,0,1,54.21143968333333,FKID003997,Old Madras Road,tree_fall,High,tree_fall_Old Madras Road,tree_fall_High,tree_fall_Halasur,Halasur,__MISSING__,0
18,6,0,25,10,19,5,4,1,1,0,-0.9659258262890684,0.2588190451025203,1,0,0,0,127,0,1,623.1539982833333,FKID003998,Old Madras Road,others,High,others_Old Madras Road,others_High,others_Jeevanbheemanagar,Jeevanbheemanagar,__MISSING__,0
12,7,0,14,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,361,0,1,,FKID003999,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,14,5,8,10,20,5,4,1,1,0,-0.8660254037844386,0.5000000000000001,0,1,1,0,118,0,0,,FKID004000,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Chikkabanavara,Chikkabanavara,__MISSING__,0
11,14,7,17,10,18,5,4,1,1,0,-1.0,-1.8369701987210297e-16,0,1,1,0,297,0,0,,FKID004001,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Halasuru Gate,Halasuru Gate,__MISSING__,0
12,7,0,14,10,8,5,4,1,1,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,361,0,1,,FKID004002,ORR East 1,pot_holes,High,pot_holes_ORR East 1,pot_holes_High,pot_holes_HAL Old Airport,HAL Old Airport,__MISSING__,0
11,13,0,36,10,20,5,4,1,1,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,80,1,0,38.38311856666667,FKID004003,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_Malleshwaram,Malleshwaram,__MISSING__,0
11,14,2,26,10,21,5,4,0,1,0,-0.7071067811865477,0.7071067811865474,0,1,1,0,134,0,0,48.38570516666667,FKID004004,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Jnanabharathi,Jnanabharathi,__MISSING__,0
11,16,0,20,10,21,5,4,0,1,0,-0.7071067811865477,0.7071067811865474,0,1,0,0,185,0,0,100.9754557,FKID004005,Non-corridor,water_logging,Low,water_logging_Non-corridor,water_logging_Low,water_logging_High ground,High ground,__MISSING__,0
11,13,0,2,10,21,5,4,0,1,0,-0.7071067811865477,0.7071067811865474,0,1,0,0,102,0,0,,FKID004006,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_Banashankari,Banashankari,__MISSING__,0
