id,event_type,event_cause,latitude,longitude,address,corridor,junction,zone,police_station,priority,requires_road_closure,vehicle_type,start_datetime,end_datetime,closed_datetime,status,is_stale_active,duration_mins,hour_of_day,day_of_week,month,is_high_priority_corridor,is_non_corridor,description,modified_datetime
FKID005198,unplanned,vehicle_breakdown,13.0432983,77.6079367,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",ORR North 1,,North Zone 1,Hebbala,High,False,lcv,2023-11-10 01:22:07.058000+00:00,,2023-11-10 02:24:49.178832+00:00,closed,False,62.70201386666667,1,4,11,True,False,Vehicle breakdown due to starting problem,2023-11-10 02:24:49.179376+00:00
FKID005199,unplanned,vehicle_breakdown,13.033575,77.58831,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Bellary Road 1,,North Zone 2,Kodigehalli,High,False,lcv,2023-11-10 03:34:33.419000+00:00,,2023-11-10 04:57:04.724025+00:00,closed,False,82.52175041666666,3,4,11,True,False,Starting problem,2023-11-10 04:57:04.724536+00:00
FKID005202,unplanned,vehicle_breakdown,13.0198716,77.7091574,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Non-corridor,,East Zone 2,K.R. Pura,Low,True,lcv,2023-11-11 04:48:47.417000+00:00,,2023-11-11 07:28:04.759870+00:00,closed,False,159.28904783333334,4,5,11,False,True,Wheel puncture,2023-11-11 07:28:04.760433+00:00
FKID005210,unplanned,vehicle_breakdown,12.9262483,77.5318283,"Nice Bangalore Mysore Expressway, Hanumanthappa Layout, Hosakerehalli, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",Non-corridor,,West Zone 1,Kengeri,Low,False,lcv,2023-11-14 02:29:38.088000+00:00,,2023-11-14 03:36:58.843077+00:00,closed,False,67.34591795,2,1,11,False,True,This vehicle off road at near [PERSON] due to Tyre problem..traffic no prablem sir,2023-11-14 03:36:58.843729+00:00
FKID005214,unplanned,vehicle_breakdown,13.0249001,77.585098,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Bellary Road 1,,North Zone 2,Kodigehalli,High,False,lcv,2023-11-15 07:26:05.112000+00:00,,2023-11-15 07:40:13.139359+00:00,closed,False,14.133789316666668,7,2,11,True,False,ಕಾರ್,2023-11-15 07:40:13.139911+00:00
FKID005220,unplanned,vehicle_breakdown,13.0343216,77.5887073,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Bellary Road 1,,North Zone 2,Hebbala,High,False,lcv,2023-11-17 05:36:51.636000+00:00,,,closed,False,,5,4,11,True,False,Vehicle breakdown infront of [LOCATION] towards airport main track,2023-11-17 08:35:47.851349+00:00
FKID005221,unplanned,vehicle_breakdown,13.03398,77.5880117,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Bellary Road 1,,North Zone 2,Kodigehalli,High,False,lcv,2023-11-17 05:38:28.352000+00:00,,2023-11-17 06:15:17.844277+00:00,closed,False,36.82487128333333,5,4,11,True,False,Tyre punctured infront of [LOCATION] towards City Main track,2023-11-17 06:15:17.844795+00:00
FKID005241,unplanned,vehicle_breakdown,13.0365217,77.5893649,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Bellary Road 1,,North Zone 2,Kodigehalli,High,False,lcv,2023-11-23 04:11:07.563000+00:00,,2023-11-23 04:34:50.331281+00:00,closed,False,23.71280468333333,4,3,11,True,False,LGV vehicle Breakdown,2023-11-23 04:34:50.332012+00:00
FKID005278,unplanned,vehicle_breakdown,13.0652173,77.6445305,"K Narayanapura Main Road, BDS Nagar, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",Non-corridor,,East Zone 2,Hennuru,Low,False,lcv,2023-12-06 19:44:45.123000+00:00,,,closed,False,,19,2,12,False,True,ನಮಸ್ತೆ ಸರ್ lgv ಎಲ್ ಜಿ ವಿ ವೆಹಿಕಲ್ಸ್ ಆರ್ ಡಾನ್ ಬಾಸ್ಕೋ ಸ್ಕೂಲ್ ಕೆ ನಾರಾಯಣಪುರ ಮೇನ್ ರೋಡ್ ಟುವೆರ್ಸ್ ಗುಬ್ಬಿ ಕ್ರಾಸ್ ಕಡೆ ಸರ್ ಸ್ಟೀಲ್ ಕಬ್ಬಿಣದ್ದು ರವಿ ಟ್ವಿಂಕಲ್ ಸರ್ ಲ್‌ಜಿಬಿ ವೆಹಿಕಲ್ ಈ ಕಡೆ ಹೋಗೋದು ಸರ್ ಅದು ಎರಡು ಬ್ಯಾಕ್ಗ್ರೌಂಡ್ ಪಂಚರ್ ಆಗಿ ನಿಂತಿದೆ ಟ್ರಾಫಿಕ್ ಏನ್ ಸಮಸ್ಯೆ ಇಲ್ಲ ಸರ್,2023-12-06 22:35:48.217963+00:00
FKID005284,unplanned,vehicle_breakdown,13.0205242,77.7107575,"MBT Road, Hosabasavanapura, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Non-corridor,,East Zone 2,K.R. Pura,Low,False,lcv,2023-12-10 06:50:40.710000+00:00,,,closed,False,,6,6,12,False,True,ಮೇಡಳ್ಳಿ ಜಂಕ್ಷನ್ ನಿಂದ ಭಟ್ರಳ್ಳಿ ಜಂಕ್ಷನ್ ಬರುವ ಕಡೆ ವೆಹಿಕಲ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ನಿಂತಿದೆ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ ಸ್ಲೋ ಇದೆ ಸರ್,2023-12-10 09:35:48.040145+00:00
FKID005287,unplanned,vehicle_breakdown,12.9854579,77.5248465,"Magadi Main Road, Vinayaka Nagar, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",Magadi Road,,West Zone 1,Kamakshipalya,High,False,lcv,2023-12-13 20:47:07.745000+00:00,,,closed,False,,20,2,12,True,False,Incoming side near pooja choutri,2023-12-13 23:35:47.844261+00:00
FKID005294,unplanned,vehicle_breakdown,13.0071345,77.6887062,"MBT Road, ITI Township, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)",Non-corridor,,East Zone 2,K.R. Pura,Low,False,lcv,2023-12-15 20:02:12.175000+00:00,,2023-12-15 21:06:58.920419+00:00,closed,False,64.77909031666667,20,4,12,False,True,ITI Govt Hospital Road Towards Hoskote Road Vechile breekdown Slow Movement sir..,2023-12-15 21:06:58.920950+00:00
FKID005327,unplanned,vehicle_breakdown,13.0298582,77.5380185,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Tumkur Road,GokuldasImagesJunc,West Zone 1,Yeshwanthpura,High,False,lcv,2023-12-16 02:12:32.339000+00:00,,2023-12-16 02:32:13.538330+00:00,closed,False,19.686655499999997,2,5,12,True,False,Starting problem goraguntepalya towards CMTI,2023-12-16 02:32:13.538849+00:00
FKID005375,unplanned,vehicle_breakdown,12.9623268,77.629384,"Old Airport Road, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",Non-corridor,,Central Zone 1,Halasur,Low,False,lcv,2023-12-18 22:59:50.839000+00:00,,,closed,False,,22,0,12,False,True,Tyre puncher aagi left nalli hakisddivi sir no problem to traffic movement sir,2023-12-19 01:35:47.822419+00:00
FKID005378,unplanned,vehicle_breakdown,13.0187649,77.5577122,"CV Raman Road, Yeshwanthapura Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Tumkur Road,YeshwanthpuraCircle,West Zone 2,Yeshwanthpura,High,False,lcv,2023-12-18 23:17:12.359000+00:00,,2023-12-18 23:42:41.360236+00:00,closed,False,25.483353933333333,23,0,12,True,False,Rear wheel hub problem sir,2023-12-18 23:42:41.360891+00:00
FKID005385,unplanned,vehicle_breakdown,13.0481741,77.4988696,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",Non-corridor,,West Zone 1,Peenya,Low,False,lcv,2023-12-19 04:33:08.376000+00:00,,,closed,False,,4,1,12,False,True,[LOCATION] station on flyover goods auto off-road towards parle toll traffic one side movement,2023-12-19 06:35:48.097552+00:00
FKID005386,unplanned,vehicle_breakdown,13.0076699,77.5267781,"Dr Rajkumar Puniya Bhoomi Road, Narasimhaswamy Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",Non-corridor,,West Zone 1,Rajajinagar,Low,False,lcv,2023-12-19 05:08:28.526000+00:00,,,closed,False,,5,1,12,False,True,ಇಂಜಿನ್ ಸಮಸ್ಯೆ ಇಂದ ವಾಹನ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸರ್.,2023-12-19 07:35:48.008180+00:00
FKID005407,unplanned,vehicle_breakdown,12.9878346,77.4940169,"Magadi Main Road, Herohalli Cross, Madeshwara Nagar, Bengaluru, Karnataka. Pin-560091 (India)",Magadi Road,,West Zone 1,Kamakshipalya,High,False,lcv,2023-12-20 05:12:04.002000+00:00,,,closed,False,,5,2,12,True,False,Gear problem,2023-12-20 07:35:47.903977+00:00
FKID005415,unplanned,vehicle_breakdown,12.9228533,77.6576917,"Outer Ring Road, SM Industrial Estate, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",ORR East 1,,Central Zone 1,Bellandur,High,False,lcv,2023-12-20 21:55:43.531000+00:00,,2023-12-20 23:16:55.478587+00:00,closed,False,81.19912645,21,2,12,True,False,Agar to ibbluru lgv offload sir,2023-12-20 23:16:55.479175+00:00
FKID005428,unplanned,vehicle_breakdown,13.0356667,77.58912,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Bellary Road 1,,North Zone 2,Kodigehalli,High,False,lcv,2023-12-21 04:28:09.462000+00:00,,2023-12-21 04:47:55.007505+00:00,closed,False,19.75909175,4,3,12,True,False,,2023-12-21 04:47:55.008131+00:00
FKID005451,unplanned,vehicle_breakdown,12.9666279,77.5047999,"60 Feet Road, KK Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Non-corridor,,West Zone 1,Jnanabharathi,Low,False,lcv,2023-12-22 06:54:55.831000+00:00,,2023-12-22 07:45:48.439431+00:00,closed,False,50.876807183333334,6,4,12,False,True,LGV Vehicle chasis broken at muddinapalya main road near [LOCATION] towards muddinapalya,2023-12-22 07:45:48.440006+00:00
FKID005452,unplanned,vehicle_breakdown,12.984534,77.5280156,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",Magadi Road,,West Zone 1,Kamakshipalya,High,False,lcv,2023-12-22 07:49:46.583000+00:00,,,closed,False,,7,4,12,True,False,,2023-12-22 10:35:47.573214+00:00
FKID005461,unplanned,vehicle_breakdown,13.1096246,77.5804484,"Dodda Ballapur Main Road, Puttenahalli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Non-corridor,,North Zone 2,Yelahanka,Low,False,lcv,2023-12-23 03:01:18.996000+00:00,,,closed,False,,3,5,12,False,True,ಪುಟ್ಟೇನಹಳ್ಳಿ ಡಿಪೋ  ಹತ್ತಿರ ಟೆಂಪೋ ವಾಹನ [PERSON] ಡೌನ್ ಆಗಿ ಫಸ್ಟ್ ಟ್ರ್ಯಾಕ್ ನಲ್ಲಿ ನಿಂತಿದ್ದು ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ ಇರುತ್ತದೆ ಸರ್.,2023-12-23 05:35:47.584889+00:00
FKID005477,unplanned,vehicle_breakdown,13.0488417,77.4972148,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",Non-corridor,,North Zone 2,Chikkabanavara,Low,False,lcv,2023-12-23 21:28:16.488000+00:00,,,closed,False,,21,5,12,False,True,Chokkasandra on flyover LCV vehicle off-road towards parle toll traffic one side movement,2023-12-23 23:35:47.731488+00:00
FKID005489,unplanned,vehicle_breakdown,13.049255,77.4961032,"Mumbai Bengaluru Highway, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",Non-corridor,,West Zone 1,Chikkabanavara,Low,False,lcv,2023-12-24 06:18:19.960000+00:00,,,closed,False,,6,6,12,False,True,",,,",2023-12-24 08:35:48.026223+00:00
FKID005508,unplanned,vehicle_breakdown,13.0428412,77.5512236,"Outer Ring Road, Bahubali Nagar, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",ORR North 2,,North Zone 2,Jalahalli,High,False,lcv,2023-12-25 19:59:00.978000+00:00,,,closed,False,,19,0,12,True,False,[PERSON] off road on mes road towards bel circle,2023-12-25 22:35:47.770732+00:00
FKID005514,unplanned,vehicle_breakdown,13.0261115,77.5439551,"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Tumkur Road,,West Zone 1,Yeshwanthpura,High,False,lcv,2023-12-25 22:38:51.626000+00:00,,2023-12-25 23:18:53.045839+00:00,closed,False,40.023663983333336,22,0,12,True,False,[PERSON] towards [LOCATION] vehicle off loaded clach prbalam sir,2023-12-25 23:18:53.294574+00:00
FKID005518,unplanned,vehicle_breakdown,13.0676206,77.4502938,"Mumbai Bengaluru Highway, Alur Village, Bengaluru, Karnataka. Pin-562162 (India)",Non-corridor,,,No Police Station,Low,False,lcv,2023-12-26 02:25:23.762000+00:00,,,closed,False,,2,1,12,False,True,Client leakage,2023-12-26 04:35:48.002214+00:00
FKID005521,unplanned,vehicle_breakdown,13.0198745,77.584027,"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Bellary Road 1,,North Zone 2,R.T. Nagar,High,False,lcv,2023-12-26 05:25:14.747000+00:00,,,closed,False,,5,1,12,True,False,"Due to the starting problem off road at hmt bus stop incoming side towards taralabalu sirDriver [PERSON] [PHONE]
Off road at hmt bus stop incoming side sir 15 minutes [PERSON] sir",2023-12-26 07:35:47.756221+00:00
FKID005528,unplanned,vehicle_breakdown,13.033267,77.6297082,"MBT Road, Block 4 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",ORR North 1,,North Zone 1,Hennuru,High,False,lcv,2023-12-26 20:34:32.148000+00:00,,,closed,False,,20,1,12,True,False,ಸ್ಟೇರಿಂಗ್ ಜ್ಯಾಮ್ ಆಗಿದೆ ಸರ್,2023-12-26 22:35:47.816470+00:00
FKID005529,unplanned,vehicle_breakdown,13.0335913,77.6293343,"MBT Road, Block 4 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",ORR North 1,,North Zone 1,Hennuru,High,False,lcv,2023-12-26 20:37:43.409000+00:00,,,closed,False,,20,1,12,True,False,,2023-12-26 23:35:47.568692+00:00
FKID005548,unplanned,vehicle_breakdown,13.0038249,77.6837476,"Old Madras Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",Non-corridor,,East Zone 2,K.R. Pura,Low,False,lcv,2023-12-27 19:49:06.526000+00:00,,,closed,False,,19,2,12,False,True,ITI upper ramp towards city,2023-12-27 22:35:48.185171+00:00
FKID005552,unplanned,vehicle_breakdown,13.0234375,77.715021,"MBT Road, Ashok Nagar, RIFCO Shanthinikethan Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Non-corridor,,East Zone 2,K.R. Pura,Low,False,lcv,2023-12-27 22:20:16.078000+00:00,,2023-12-27 22:54:44.704383+00:00,closed,False,34.47710638333333,22,2,12,False,True,[PERSON] towards medahalli traffic no problem sir,2023-12-27 22:54:44.704881+00:00
FKID005573,unplanned,vehicle_breakdown,13.0417175,77.5469878,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",ORR North 2,,North Zone 2,Jalahalli,High,False,lcv,2023-12-29 00:26:24.560000+00:00,,,closed,False,,0,4,12,True,False,Due to break failure it's off roaded near [LOCATION] sir towards [PERSON] sir,2023-12-29 02:35:47.817550+00:00
FKID005580,unplanned,vehicle_breakdown,13.0276276,77.5858464,"Bellary Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",Bellary Road 1,,North Zone 2,Kodigehalli,High,False,lcv,2023-12-29 06:36:55.382000+00:00,,,closed,False,,6,4,12,True,False,CBI on flyover towards airport,2023-12-29 09:35:47.984428+00:00
FKID005590,unplanned,vehicle_breakdown,12.9453288,77.4954247,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",Non-corridor,,West Zone 1,Jnanabharathi,Low,False,lcv,2023-12-29 22:31:58.157000+00:00,,,closed,False,,22,4,12,False,True,ವೆಹಿಕಲ್ ಪಂಕ್ಚರ್ ಆಗಿದೆ ಸರ್,2023-12-29 22:54:35.427328+00:00
FKID005607,unplanned,vehicle_breakdown,13.02468,77.5854484,"1st Main Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Bellary Road 1,,North Zone 2,R.T. Nagar,High,False,lcv,2023-12-30 19:15:21.660000+00:00,,,closed,False,,19,5,12,True,False,Towards city sanjay nagar cross main track,2023-12-30 21:35:47.938413+00:00
FKID005653,unplanned,vehicle_breakdown,13.1101583,77.60381,"Bellary Road, Embassy Business Hub, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Bellary Road 2,,North Zone 2,Yelahanka,High,False,lcv,2024-01-05 20:38:37.588000+00:00,,,closed,False,,20,4,1,True,False,[LOCATION] onflyover to wards airport tempo vehicle tyer bust sir traffic normal mument sir,2024-01-05 23:57:32.395597+00:00
FKID005668,unplanned,vehicle_breakdown,12.9191487,77.542111,"Ittamadu Road, Thimmaraya Gowda Layout, Ittamadu, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",Non-corridor,,West Zone 1,Banashankari,Low,False,lcv,2024-01-16 05:56:03.596000+00:00,,2024-01-16 06:53:30.295675+00:00,closed,False,57.44499458333333,5,1,1,False,True,,2024-01-16 06:53:30.296221+00:00
FKID005669,unplanned,vehicle_breakdown,12.9889822,77.5072463,"5th Main Road, Muthuraya Swamy Extension, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Magadi Road,,West Zone 1,Kamakshipalya,High,False,lcv,2024-01-16 05:44:01.141000+00:00,,2024-01-16 06:54:51.721003+00:00,closed,False,70.84300005,5,1,1,True,False,,2024-01-16 06:54:51.721548+00:00
FKID005751,unplanned,vehicle_breakdown,13.0000592,77.5839711,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",Bellary Road 1,,West Zone 2,Sadashivanagar,High,False,lcv,2024-01-18 08:44:29.924000+00:00,,,closed,False,,8,3,1,True,False,"Clutch problem sir, out going side, p [PERSON]",2024-01-18 11:35:47.924044+00:00
FKID005770,unplanned,vehicle_breakdown,12.9576503,77.55271,"Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)",Mysore Road,toll gate mysore road,Central Zone 2,Chamarajpet,High,False,lcv,2023-11-10 00:31:14.562000+00:00,,2023-11-10 01:00:36.722165+00:00,closed,False,29.369336083333334,0,4,11,True,False,"Back wheel puncher near tollgate [LOCATION] out going side sir, traffic slowly moving sir...",2023-11-10 01:00:36.722705+00:00
FKID005775,unplanned,vehicle_breakdown,12.9533519,77.5421555,"Mysore Road, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",Mysore Road,SatteliteBusStandJunc,West Zone 2,Byatarayanapura,High,False,lcv,2023-11-10 03:13:04.389000+00:00,,2023-11-10 04:12:14.213518+00:00,closed,False,59.16374196666666,3,4,11,True,False,One side traffic slow moment,2023-11-10 04:12:14.214225+00:00
FKID005779,unplanned,vehicle_breakdown,13.0414837,77.5167294,"Mumbai Bengaluru Highway, Netaji Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",Tumkur Road,Chokasandra (Tumkur road),West Zone 1,Peenya,High,False,lcv,2023-11-10 03:36:34.159000+00:00,,2023-11-10 04:29:16.977588+00:00,closed,False,52.713643133333335,3,4,11,True,False,Sm Circle on flyover LCV vehicle off-road towards city traffic one side movement,2023-11-10 04:29:16.978058+00:00
FKID005789,unplanned,vehicle_breakdown,12.9663399,77.6242556,"Old Airport Road, Nanavali Dargah, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",Non-corridor,CommandoHospitalJunc,Central Zone 1,Ashok Nagar,Low,False,lcv,2023-11-10 19:29:38.367000+00:00,,,closed,False,,19,4,11,False,True,[PERSON] to engene problem,2023-11-10 21:35:47.775002+00:00
FKID005790,unplanned,vehicle_breakdown,12.9666049,77.6242042,"Old Airport Road, Nanavali Dargah, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",Non-corridor,CommandoHospitalJunc,Central Zone 1,Halasur,Low,False,lcv,2023-11-10 19:32:19.747000+00:00,,,closed,False,,19,4,11,False,True,[PERSON] to engene problem sir,2023-11-10 21:35:47.789743+00:00
FKID005793,unplanned,vehicle_breakdown,12.9744655,77.6140393,"Dickenson Road, WEBBS Circle Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Old Madras Road,WebbsCircle,Central Zone 1,Cubbon Park,High,False,lcv,2023-11-10 20:23:38.052000+00:00,,,closed,False,,20,4,11,True,False,407 tempo puncher at [LOCATION]...,2023-11-10 22:35:47.615515+00:00
FKID005812,unplanned,vehicle_breakdown,13.0262013,77.6363894,"3rd C Main Road, Vasthav Sneha Enclave, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",ORR North 1,Kammanahalli-RingRoadJunction,North Zone 1,Banaswadi,High,False,lcv,2023-11-11 04:50:51.264000+00:00,,2023-11-11 06:22:12.375847+00:00,closed,False,91.35186411666668,4,5,11,True,False,ಟೈರ್ ಪಂಚರ್,2023-11-11 06:22:12.376365+00:00
FKID005815,unplanned,vehicle_breakdown,12.876905,77.5950298,"Bannerghatta Main Road, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",Bannerghata Road,MeenakshiMallJunc,South Zone 2,J.P. Nagar,High,False,lcv,2023-11-11 05:45:47.779000+00:00,,,closed,False,,5,5,11,False,False,From hulimavu gate towards [LOCATION].....traffic slow movement,2023-11-11 08:35:48.071009+00:00
FKID005862,unplanned,vehicle_breakdown,12.9727895,77.5945381,"Kasturba Road, Siddalingaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Mysore Road,SiddalingaiahCircle,Central Zone 2,Cubbon Park,High,False,lcv,2023-11-13 20:14:26.870000+00:00,,2023-11-13 20:37:29.389062+00:00,closed,False,23.041984366666668,20,0,11,True,False,[PERSON] punchar,2023-11-13 20:37:30.124599+00:00
FKID005863,unplanned,vehicle_breakdown,12.8998101,77.6009496,"1st Cross Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",Bannerghata Road,BilekahalliJunc,South Zone 2,Mico Layout,High,False,lcv,2023-11-13 20:34:35.212000+00:00,,,closed,False,,20,0,11,False,False,Infront of [PERSON] lgv off road due to stairing got broken have left side no problem to traffic from [LOCATION] to hsbc junction sir,2023-11-13 22:35:47.678070+00:00
